_id,scode,housenumber,pavilion,street_d_name,street_s_name,district_name,post_index,change_doc_date,change_doc_state,x,y
2553,1120,12а,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.05004587,49.82268891
2554,1120,12б,"",Бучми А.,А.Бучми,Галицький район,,2015-12-14T00:00:00,553,24.05085037,49.82284492
2555,1120,12в,"",Бучми А.,А.Бучми,Галицький район,,2015-12-14T00:00:00,553,24.05093086,49.82281388
2556,1120,14,"",Бучми А.,А.Бучми,Галицький район,,,,24.04978373,49.82290122
2557,1120,16,"",Бучми А.,А.Бучми,Галицький район,,,,24.04957601,49.82298328
2558,1120,18,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04924599,49.82309149
2559,1120,20,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04915328,49.82332184
2560,1120,22,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04893129,49.82329705
2561,1120,24,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04861499,49.82322628
2562,1120,26,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04863877,49.82304800
2563,1120,28,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04874676,49.82279395
2564,1120,3,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04930743,49.82283811
2565,1120,30,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04900005,49.82266015
2566,1120,30а,"",Бучми А.,А.Бучми,Галицький район,,,,24.04913215,49.82257504
2567,1120,32,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04923391,49.82250767
2568,1120,34,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04946408,49.82233263
2569,1120,5,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04910881,49.82293763
2570,1120,5а,"",Бучми А.,А.Бучми,Галицький район,,,,24.04906570,49.82300735
2571,1120,6,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04944392,49.82353855
2572,1120,8,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04971851,49.82322278
2573,1120,8а,"",Бучми А.,А.Бучми,Галицький район,79035,,,24.04953034,49.82338519
2574,1121,1,"",Вагилевича І.,І.Вагилевича,Личаківський район,79017,,,24.04138464,49.83336450
2575,1121,2,"",Вагилевича І.,І.Вагилевича,Личаківський район,79017,,,24.04119493,49.83341412
2576,1121,3,"",Вагилевича І.,І.Вагилевича,Личаківський район,79017,,,24.04118783,49.83318587
2577,1121,4,"",Вагилевича І.,І.Вагилевича,Личаківський район,79017,,,24.04100944,49.83324054
2578,1121,5,"",Вагилевича І.,І.Вагилевича,Личаківський район,79017,,,24.04106832,49.83307368
2579,1121,6,"",Вагилевича І.,І.Вагилевича,Личаківський район,79017,,,24.04088542,49.83312371
2580,1121,7,"",Вагилевича І.,І.Вагилевича,Личаківський район,79017,,,24.04100519,49.83301444
2581,1121,8,"",Вагилевича І.,І.Вагилевича,Личаківський район,79017,,,24.04077241,49.83301709
2582,1121,9,"",Вагилевича І.,І.Вагилевича,Личаківський район,79017,,,24.04080204,49.83281691
2583,1122,11,"",Вагова,Вагова,Галицький район,79019,,,24.02448931,49.84521136
2584,1122,2,"",Вагова,Вагова,Галицький район,,,,24.02468510,49.84536789
2585,1122,4,"",Вагова,Вагова,Галицький район,,,,24.02439619,49.84536472
2586,1122,7,"",Вагова,Вагова,Галицький район,79019,,,24.02480137,49.84521616
2587,1122,9,"",Вагова,Вагова,Галицький район,79019,,,24.02472878,49.84521493
2588,1123,17,"",Вагонна,Вагонна,Залізничний район,,,,23.97710013,49.82624612
2589,1123,20,"",Вагонна,Вагонна,Залізничний район,,,,23.97597687,49.82683276
2590,1123,21,"",Вагонна,Вагонна,Залізничний район,79054,,,23.97732118,49.82600305
2591,1123,25,"",Вагонна,Вагонна,Залізничний район,79054,,,23.97794553,49.82573255
2592,1123,25а,"",Вагонна,Вагонна,Залізничний район,,,,23.97787943,49.82570365
2593,1123,3,"",Вагонна,Вагонна,Залізничний район,79054,,,23.97569359,49.82733105
2594,1123,5а,"",Вагонна,Вагонна,Залізничний район,,,,23.97594183,49.82709249
2595,1123,7,"",Вагонна,Вагонна,Залізничний район,,,,23.97653551,49.82656884
2596,1126,11,"",Валова,Валова,Галицький район,,,,24.03266181,49.83989431
2597,1126,13,"",Валова,Валова,Галицький район,79008,,,24.03293135,49.83996084
2598,1126,14,"",Валова,Валова,Галицький район,79008,,,24.03295289,49.83981998
2599,1126,15,"",Валова,Валова,Галицький район,,,,24.03341932,49.84009329
2600,1126,16,"",Валова,Валова,Галицький район,79008,,,24.03335832,49.83992568
2601,1126,17,"",Валова,Валова,Галицький район,,,,24.03372487,49.84017171
2602,1126,18,"",Валова,Валова,Галицький район,79008,,,24.03466490,49.83999576
2603,1126,19,"",Валова,Валова,Галицький район,79008,,,24.03395753,49.84023365
2604,1126,2,"",Валова,Валова,Галицький район,79008,,,24.03079690,49.83941643
2605,1126,20,"",Валова,Валова,Галицький район,79008,,,24.03588342,49.84049980
2606,1126,21,"",Валова,Валова,Галицький район,79008,,,24.03411091,49.84027476
2607,1126,23,"",Валова,Валова,Галицький район,79008,,,24.03443337,49.84035772
2608,1126,25,"",Валова,Валова,Галицький район,79008,,,24.03468949,49.84042602
2609,1126,27,"",Валова,Валова,Галицький район,79008,,,24.03489468,49.84047996
2610,1126,29,"",Валова,Валова,Галицький район,79008,,,24.03521234,49.84055676
2611,1126,3,"",Валова,Валова,Галицький район,79008,,,24.03125399,49.83960299
2612,1126,31,"",Валова,Валова,Галицький район,79008,,,24.03562615,49.84066395
2613,1126,4,"",Валова,Валова,Галицький район,,,,24.03117028,49.83948874
2614,1126,5,"",Валова,Валова,Галицький район,79008,,,24.03160881,49.83966313
2615,1126,6,"",Валова,Валова,Галицький район,,,,24.03157846,49.83956907
2616,1126,7,"",Валова,Валова,Галицький район,,,,24.03220831,49.83976854
2617,1126,9,"",Валова,Валова,Галицький район,79008,,,24.03236155,49.83981221
2618,1128,1,"",Варшавська,Варшавська,Шевченківський район,79020,,,24.01430231,49.85510153
2619,1128,10,"",Варшавська,Варшавська,Шевченківський район,79020,,,24.01448312,49.85536639
2620,1128,101,"",Варшавська,Варшавська,Шевченківський район,79020,,,24.00646299,49.86336090
2621,1128,102,"",Варшавська,Варшавська,Шевченківський район,79020,,,24.00703220,49.86365241
2622,1128,103,"",Варшавська,Варшавська,Шевченківський район,79020,,,24.00662960,49.86351711
